artist_name,album_release_year,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,explicit,track_name,album_name,key_mode
Taylor Swift,2012,0.567,0.481,4,-7.357,0.027,0.0173,4.13E-05,0.182,0.233,145.865,244560,FALSE,I Almost Do,Red (Deluxe Edition),E major
Taylor Swift,2012,0.628,0.676,7,-5.911,0.0916,0.00957,2.65E-05,0.121,0.75,85.984,193146,FALSE,We Are Never Ever Getting Back Together,Red (Deluxe Edition),G major
Taylor Swift,2012,0.729,0.748,0,-6.67,0.0245,0.307,1.29E-06,0.0962,0.928,99.981,205853,FALSE,Stay Stay Stay,Red (Deluxe Edition),C major
Taylor Swift,2012,0.505,0.443,2,-7.039,0.0276,0.035,3.15E-06,0.0906,0.123,94.069,299013,FALSE,The Last Time,Red (Deluxe Edition),D major
Taylor Swift,2012,0.627,0.816,4,-6.698,0.0774,0.0162,0.00208,0.0965,0.648,157.043,202960,FALSE,Holy Ground,Red (Deluxe Edition),E major
Taylor Swift,2012,0.624,0.34,7,-12.411,0.029,0.632,0.0337,0.0805,0.261,129.987,284866,FALSE,Sad Beautiful Tragic,Red (Deluxe Edition),G major
Taylor Swift,2012,0.706,0.499,4,-7.675,0.0369,0.0371,0,0.132,0.545,117.937,240266,FALSE,The Lucky One,Red (Deluxe Edition),E major
Taylor Swift,2012,0.624,0.458,6,-6.755,0.0287,0.36,3.89E-06,0.311,0.436,80.016,245413,FALSE,Everything Has Changed,Red (Deluxe Edition),F# major
Taylor Swift,2012,0.649,0.777,9,-5.804,0.0406,0.0213,0.000335,0.21,0.587,126.018,220600,FALSE,Starlight,Red (Deluxe Edition),A major
Taylor Swift,2012,0.53,0.526,7,-8.349,0.0263,0.199,3.52E-06,0.14,0.323,79.025,239426,FALSE,Begin Again,Red (Deluxe Edition),G major
Taylor Swift,2012,0.619,0.506,7,-7.327,0.0315,0.187,1.47E-05,0.101,0.274,126.03,286613,FALSE,The Moment I Knew,Red (Deluxe Edition),G major
Taylor Swift,2012,0.483,0.548,4,-6.291,0.0254,0.00471,2.01E-06,0.0997,0.217,79.926,223920,FALSE,Come Back...Be Here,Red (Deluxe Edition),E major
Taylor Swift,2012,0.733,0.59,5,-5.86,0.0284,0.272,0,0.134,0.633,125.048,220840,FALSE,Girl At Home,Red (Deluxe Edition),F major
Taylor Swift,2012,0.828,0.64,2,-8.248,0.0355,0.175,6.14E-05,0.0991,0.519,109.993,240266,FALSE,Treacherous - Original Demo Recording,Red (Deluxe Edition),D major
Taylor Swift,2012,0.678,0.902,1,-4.659,0.0358,0.113,0.000235,0.0705,0.637,124.998,227080,FALSE,Red - Original Demo Recording,Red (Deluxe Edition),C# minor
Taylor Swift,2012,0.626,0.118,7,-15.91,0.0305,0.664,0.000169,0.127,0.0682,105.597,323080,FALSE,State Of Grace - Acoustic,Red (Deluxe Edition),G major
Taylor Swift,2010,0.455,0.783,5,-5.184,0.0393,0.00917,0,0.918,0.298,114.981,336826,FALSE,Sparks Fly - Live/2011,Speak Now World Tour Live,F major
Taylor Swift,2010,0.496,0.852,7,-4.775,0.0373,0.00233,0,0.554,0.442,120.969,259279,FALSE,Mine - Live/2011,Speak Now World Tour Live,G major
Taylor Swift,2010,0.419,0.908,9,-5.156,0.0651,0.00048,0,0.815,0.472,139.813,290520,FALSE,The Story Of Us - Live,Speak Now World Tour Live,A major
Taylor Swift,2010,0.429,0.915,4,-4.373,0.069,0.154,0,0.693,0.432,163.752,246373,FALSE,Mean - Live/2011,Speak Now World Tour Live,E major
Taylor Swift,2010,0.421,0.355,0,-10.21,0.0298,0.715,0,0.867,0.267,77.769,245973,FALSE,Ours - Live/2011,Speak Now World Tour Live,C major
Taylor Swift,2010,0.374,0.516,2,-8.745,0.0294,0.155,0,0.795,0.171,142.057,362826,FALSE,Back To December/Apologize/You're Not Sorry - Live/2011/Medley,Speak Now World Tour Live,D major
Taylor Swift,2010,0.445,0.887,11,-5.629,0.0768,0.00306,2.67E-05,0.931,0.386,145.954,344573,FALSE,Better Than Revenge - Live/2011,Speak Now World Tour Live,B minor
Taylor Swift,2010,0.615,0.694,7,-5.251,0.0318,0.0636,1.28E-06,0.83,0.373,118.876,248146,FALSE,Speak Now - Live/2011,Speak Now World Tour Live,G major
Taylor Swift,2010,0.427,0.395,0,-12.551,0.0291,0.205,8.73E-06,0.701,0.188,79.517,369066,FALSE,Last Kiss - Live/2011,Speak Now World Tour Live,C major
Taylor Swift,2010,0.374,0.504,2,-8.407,0.0392,0.806,0,0.76,0.27,109.025,315173,FALSE,Drops Of Jupiter - Live/2011,Speak Now World Tour Live,D major
Taylor Swift,2010,0.327,0.488,6,-9.287,0.0322,0.713,0,0.837,0.363,104.46,189146,FALSE,Bette Davis Eyes - Live/2011,Speak Now World Tour Live,F# major
Taylor Swift,2010,0.536,0.512,6,-6.794,0.0341,0.794,0.000122,0.497,0.249,97.397,83253,FALSE,I Want You Back - Live/2011,Speak Now World Tour Live,F# major
Taylor Swift,2010,0.521,0.386,4,-8.784,0.0301,0.0157,0,0.884,0.138,119.518,404680,FALSE,Dear John - Live/2011,Speak Now World Tour Live,E major
Taylor Swift,2010,0.34,0.663,8,-5.597,0.0331,0.0747,2.34E-06,0.563,0.214,163.678,389213,FALSE,Enchanted - Live/2011,Speak Now World Tour Live,G# major
Taylor Swift,2010,0.338,0.818,5,-7.495,0.0496,0.0245,0,0.889,0.177,162.157,292426,FALSE,Haunted - Live/2011,Speak Now World Tour Live,F major
Taylor Swift,2010,0.544,0.728,7,-5.838,0.0282,0.0053,0,0.865,0.204,101.939,376466,FALSE,Long Live - Live/2011,Speak Now World Tour Live,G major
Taylor Swift,2010,0.696,0.768,7,-3.863,0.0308,0.00461,1.21E-06,0.101,0.692,121.05,230546,FALSE,Mine - POP Mix,Speak Now,G major
Taylor Swift,2010,0.608,0.785,5,-2.976,0.0311,0.0387,0,0.158,0.376,114.985,260946,FALSE,Sparks Fly,Speak Now,F major
Taylor Swift,2010,0.517,0.606,2,-5.797,0.0289,0.0202,0,0.324,0.296,141.929,293040,FALSE,Back To December,Speak Now,D major
Taylor Swift,2010,0.708,0.601,7,-3.75,0.0306,0.101,0,0.0979,0.742,118.962,240773,FALSE,Speak Now,Speak Now,G major
Taylor Swift,2010,0.583,0.468,4,-5.378,0.0278,0.183,1.65E-06,0.111,0.126,119.375,403933,FALSE,Dear John,Speak Now,E major
Taylor Swift,2010,0.57,0.747,4,-3.978,0.0426,0.445,0,0.219,0.808,164.004,237746,FALSE,Mean,Speak Now,E major
Taylor Swift,2010,0.575,0.855,9,-4.827,0.0467,0.000315,0.00161,0.0419,0.84,139.92,265680,FALSE,The Story Of Us,Speak Now,A major
Taylor Swift,2010,0.715,0.308,2,-8.829,0.0305,0.829,0,0.16,0.547,124.899,290480,FALSE,Never Grow Up,Speak Now,D major
Taylor Swift,2010,0.535,0.618,8,-3.913,0.0273,0.0716,0.000388,0.169,0.228,81.975,352200,FALSE,Enchanted,Speak Now,G# major
Taylor Swift,2010,0.519,0.917,11,-3.185,0.0887,0.0167,2.06E-05,0.359,0.652,145.882,217173,FALSE,Better Than Revenge,Speak Now,B minor
Taylor Swift,2010,0.553,0.604,1,-5.295,0.0258,0.202,0,0.125,0.186,133.989,302266,FALSE,Innocent,Speak Now,C# minor
Taylor Swift,2010,0.434,0.944,5,-2.641,0.0581,0.0769,0,0.151,0.361,162.02,242093,FALSE,Haunted,Speak Now,F major
Taylor Swift,2010,0.359,0.329,10,-9.531,0.0293,0.581,3.75E-05,0.0979,0.208,84.358,367146,FALSE,Last Kiss,Speak Now,A# major
Taylor Swift,2010,0.412,0.682,7,-4.319,0.0339,0.0426,7.47E-05,0.106,0.146,203.959,317960,FALSE,Long Live,Speak Now,G major
Taylor Swift,2010,0.696,0.768,7,-3.863,0.0308,0.00461,1.21E-06,0.101,0.692,121.05,230546,FALSE,Mine - POP Mix,Speak Now (Deluxe Package),G major
Taylor Swift,2010,0.608,0.785,5,-2.976,0.0311,0.0387,0,0.158,0.376,114.985,260946,FALSE,Sparks Fly,Speak Now (Deluxe Package),F major
Taylor Swift,2010,0.517,0.606,2,-5.797,0.0289,0.0202,0,0.324,0.296,141.929,293040,FALSE,Back To December,Speak Now (Deluxe Package),D major
Taylor Swift,2010,0.708,0.601,7,-3.75,0.0306,0.101,0,0.0979,0.742,118.962,240773,FALSE,Speak Now,Speak Now (Deluxe Package),G major
Taylor Swift,2010,0.583,0.468,4,-5.378,0.0278,0.183,1.65E-06,0.111,0.126,119.375,403887,FALSE,Dear John,Speak Now (Deluxe Package),E major
Taylor Swift,2010,0.57,0.747,4,-3.978,0.0426,0.445,0,0.219,0.808,164.004,237746,FALSE,Mean,Speak Now (Deluxe Package),E major
Taylor Swift,2010,0.575,0.855,9,-4.827,0.0467,0.000315,0.00161,0.0419,0.84,139.92,265636,FALSE,The Story Of Us,Speak Now (Deluxe Package),A major
Taylor Swift,2010,0.715,0.308,2,-8.829,0.0305,0.829,0,0.16,0.547,124.899,290480,FALSE,Never Grow Up,Speak Now (Deluxe Package),D major
Taylor Swift,2010,0.535,0.618,8,-3.913,0.0273,0.0716,0.000388,0.169,0.228,81.975,352200,FALSE,Enchanted,Speak Now (Deluxe Package),G# major
Taylor Swift,2010,0.519,0.917,11,-3.185,0.0887,0.0167,2.06E-05,0.359,0.652,145.882,217173,FALSE,Better Than Revenge,Speak Now (Deluxe Package),B minor
Taylor Swift,2010,0.553,0.604,1,-5.295,0.0258,0.202,0,0.125,0.186,133.989,302266,FALSE,Innocent,Speak Now (Deluxe Package),C# minor
Taylor Swift,2010,0.434,0.944,5,-2.641,0.0581,0.0769,0,0.151,0.361,162.02,242093,FALSE,Haunted,Speak Now (Deluxe Package),F major
Taylor Swift,2010,0.359,0.329,10,-9.531,0.0293,0.581,3.75E-05,0.0979,0.208,84.358,367146,FALSE,Last Kiss,Speak Now (Deluxe Package),A# major
Taylor Swift,2010,0.412,0.682,7,-4.319,0.0339,0.0426,7.47E-05,0.106,0.146,203.959,317960,FALSE,Long Live,Speak Now (Deluxe Package),G major
Taylor Swift,2010,0.61,0.556,0,-7.369,0.0285,0.505,0,0.0851,0.192,159.838,238173,FALSE,Ours,Speak Now (Deluxe Package),C major
Taylor Swift,2010,0.515,0.724,4,-3.498,0.0267,0.154,4.05E-06,0.269,0.257,147.788,234546,FALSE,If This Was A Movie,Speak Now (Deluxe Package),E major
Taylor Swift,2010,0.582,0.817,7,-3.718,0.0337,0.0187,1.94E-06,0.101,0.547,131.983,276266,FALSE,Superman,Speak Now (Deluxe Package),G major
Taylor Swift,2010,0.541,0.451,2,-6.522,0.027,0.731,0,0.197,0.333,141.713,292533,FALSE,Back To December - Acoustic,Speak Now (Deluxe Package),D major
Taylor Swift,2010,0.574,0.462,5,-5.124,0.0252,0.841,0,0.28,0.314,80.858,217626,FALSE,Haunted - Acoustic Version,Speak Now (Deluxe Package),F major
Taylor Swift,2010,0.621,0.78,7,-2.934,0.0297,0.00327,4.55E-06,0.184,0.672,121.038,230773,FALSE,Mine,Speak Now (Deluxe Package),G major
Taylor Swift,2010,0.525,0.676,2,-4.684,0.0294,0.113,0,0.294,0.281,141.95,293040,FALSE,Back To December,Speak Now (Deluxe Package),D major
Taylor Swift,2010,0.546,0.809,4,-3.621,0.041,0.00487,0.000372,0.0437,0.649,139.91,266480,FALSE,The Story Of Us,Speak Now (Deluxe Package),E major
Taylor Swift,2008,0.618,0.687,2,-5.737,0.0271,0.111,0,0.0693,0.82,79.991,237066,FALSE,Jump Then Fall,Fearless (Platinum Edition),D major
Taylor Swift,2008,0.419,0.454,5,-6.809,0.0335,0.0583,3.78E-06,0.0974,0.288,200.017,311040,FALSE,Untouchable,Fearless (Platinum Edition),F major
Taylor Swift,2008,0.592,0.16,9,-10.785,0.0347,0.852,0,0.116,0.294,118.929,267506,FALSE,Forever & Always - Piano Version,Fearless (Platinum Edition),A major
Taylor Swift,2008,0.527,0.461,2,-6.172,0.0256,0.0961,2.47E-06,0.24,0.23,143.94,238093,FALSE,Come In With The Rain,Fearless (Platinum Edition),D major
Taylor Swift,2008,0.61,0.531,2,-6.123,0.0239,0.367,0,0.351,0.228,85.979,261453,FALSE,SuperStar,Fearless (Platinum Edition),D major
Taylor Swift,2008,0.476,0.816,4,-4.279,0.0347,0.169,0,0.238,0.469,163.847,237600,FALSE,The Other Side Of The Door,Fearless (Platinum Edition),E major
Taylor Swift,2008,0.598,0.714,5,-4.397,0.0273,0.0364,1.04E-06,0.31,0.467,99.979,242000,FALSE,Fearless,Fearless (Platinum Edition),F major
Taylor Swift,2008,0.559,0.636,7,-4.4,0.0263,0.0728,0,0.144,0.214,95.485,294346,FALSE,Fifteen,Fearless (Platinum Edition),G major
Taylor Swift,2008,0.618,0.736,2,-3.937,0.0308,0.157,0,0.073,0.307,118.982,235280,FALSE,Love Story,Fearless (Platinum Edition),D major
Taylor Swift,2008,0.843,0.553,6,-7.348,0.0317,0.168,2.66E-06,0.107,0.825,115.997,254320,FALSE,Hey Stephen,Fearless (Platinum Edition),F# major
Taylor Swift,2008,0.585,0.346,0,-8.014,0.0256,0.302,0,0.102,0.195,92.564,234440,FALSE,White Horse,Fearless (Platinum Edition),C major
Taylor Swift,2008,0.687,0.771,6,-4.424,0.0384,0.164,2.46E-05,0.112,0.445,129.964,231146,FALSE,You Belong With Me,Fearless (Platinum Edition),F# major
Taylor Swift,2008,0.498,0.486,1,-7.384,0.0273,0.373,0,0.113,0.17,147.952,263986,FALSE,Breathe,Fearless (Platinum Edition),C# major
Taylor Swift,2008,0.601,0.852,7,-3.096,0.0386,0.0606,3.41E-06,0.37,0.513,100.015,200560,FALSE,Tell Me Why,Fearless (Platinum Edition),G major
Taylor Swift,2008,0.459,0.459,6,-4.126,0.0275,0.13,2.30E-06,0.113,0.281,134.018,261800,FALSE,You're Not Sorry,Fearless (Platinum Edition),F# major
Taylor Swift,2008,0.436,0.712,5,-3.689,0.0329,0.0322,0,0.111,0.379,160.886,244240,FALSE,The Way I Loved You,Fearless (Platinum Edition),F major
Taylor Swift,2008,0.605,0.829,10,-4.993,0.0549,0.0907,0,0.106,0.514,128.012,225333,FALSE,Forever & Always,Fearless (Platinum Edition),A# major
Taylor Swift,2008,0.664,0.447,1,-8.535,0.0292,0.611,1.00E-06,0.139,0.364,126.079,245346,FALSE,The Best Day,Fearless (Platinum Edition),C# major
Taylor Swift,2008,0.548,0.756,5,-4.175,0.036,0.00471,0,0.117,0.224,96.038,281053,FALSE,Change,Fearless (Platinum Edition),F major
Taylor Swift,2008,0.593,0.705,5,-4.43,0.0269,0.0449,0,0.309,0.472,100.11,242373,FALSE,Fearless,Fearless (International Version),F major
Taylor Swift,2008,0.555,0.648,7,-4.419,0.027,0.072,0,0.143,0.207,95.431,294306,FALSE,Fifteen,Fearless (International Version),G major
Taylor Swift,2008,0.62,0.639,2,-5.398,0.0285,0.0186,0.00011,0.206,0.34,119.055,233933,FALSE,Love Story,Fearless (International Version),D major
Taylor Swift,2008,0.843,0.543,6,-7.364,0.0317,0.174,3.87E-06,0.0968,0.826,116,254680,FALSE,Hey Stephen,Fearless (International Version),F# major
Taylor Swift,2008,0.587,0.342,0,-8.034,0.0257,0.298,0,0.106,0.212,92.71,233560,FALSE,White Horse,Fearless (International Version),C major
Taylor Swift,2008,0.688,0.775,6,-4.436,0.0381,0.151,1.98E-05,0.104,0.469,129.969,230506,FALSE,You Belong With Me,Fearless (International Version),F# major
Taylor Swift,2008,0.488,0.472,1,-7.39,0.0275,0.389,0,0.125,0.163,147.926,263720,FALSE,Breathe,Fearless (International Version),C# major
Taylor Swift,2008,0.606,0.848,7,-3.058,0.0374,0.0611,1.99E-06,0.374,0.476,99.999,200213,FALSE,Tell Me Why,Fearless (International Version),G major
Taylor Swift,2008,0.471,0.458,6,-4.137,0.027,0.145,2.39E-06,0.108,0.309,133.96,261800,FALSE,You're Not Sorry,Fearless (International Version),F# major
Taylor Swift,2008,0.434,0.723,5,-3.748,0.0335,0.0315,0,0.125,0.412,160.872,244626,FALSE,The Way I Loved You,Fearless (International Version),F major
Taylor Swift,2008,0.604,0.816,10,-5.002,0.0537,0.0788,0,0.164,0.55,128,225000,FALSE,Forever & Always,Fearless (International Version),A# major
Taylor Swift,2008,0.671,0.44,1,-8.561,0.0287,0.648,3.04E-06,0.141,0.368,126.059,245266,FALSE,The Best Day,Fearless (International Version),C# major
Taylor Swift,2008,0.545,0.747,5,-4.231,0.037,0.00465,0,0.115,0.214,96.017,278546,FALSE,Change,Fearless (International Version),F major
Taylor Swift,2008,0.516,0.696,2,-4.833,0.0301,0.00739,1.11E-06,0.354,0.664,177.936,199933,FALSE,Our Song - International Mix,Fearless (International Version),D major
Taylor Swift,2008,0.514,0.557,10,-6.307,0.0264,0.0178,0.00755,0.114,0.152,99.974,193640,FALSE,Teardrops On My Guitar - International Mix,Fearless (International Version),A# major
Taylor Swift,2008,0.398,0.761,4,-4.382,0.0377,0.00505,0.000437,0.234,0.454,168.092,245826,FALSE,Should've Said No - International Mix,Fearless (International Version),E minor
Taylor Swift,2008,0.741,0.444,2,-7.031,0.0311,0.659,0,0.131,0.512,119.006,221028,FALSE,Love Story - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,D major
Taylor Swift,2008,0.623,0.266,5,-5.894,0.026,0.814,0,0.145,0.467,96.601,198247,FALSE,Fearless - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,F major
Taylor Swift,2008,0.627,0.704,3,-3.739,0.0269,0.596,0,0.0598,0.457,98.958,176316,FALSE,Beautiful Eyes - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,D# major
Taylor Swift,2008,0.731,0.184,5,-9.235,0.0418,0.856,0,0.0927,0.331,102.404,222959,FALSE,Untouchable - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,F major
Taylor Swift,2008,0.344,0.801,10,-5.373,0.0574,0.664,0,0.106,0.615,204.489,196346,FALSE,Teardrops On My Guitar - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,A# major
Taylor Swift,2008,0.647,0.872,7,-1.953,0.0524,0.266,0,0.419,0.684,105.798,173899,FALSE,Picture To Burn - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,G major
Taylor Swift,2008,0.429,0.808,7,-3.004,0.0677,0.399,0,0.0884,0.438,171.537,228473,FALSE,Should've Said No - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,G major
Taylor Swift,2008,0.243,0.712,5,-4.307,0.0577,0.156,0,0.111,0.273,202.319,258487,FALSE,Change - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,F major
Taylor Swift,2006,0.58,0.491,0,-6.462,0.0251,0.575,0,0.121,0.425,76.009,232106,FALSE,Tim McGraw,Taylor Swift,C major
Taylor Swift,2006,0.658,0.877,7,-2.098,0.0323,0.173,0,0.0962,0.821,105.586,173066,FALSE,Picture To Burn,Taylor Swift,G major
Taylor Swift,2006,0.621,0.417,10,-6.941,0.0231,0.288,0,0.119,0.289,99.953,203040,FALSE,Teardrops On My Guitar - Radio Single Remix,Taylor Swift,A# major
Taylor Swift,2006,0.576,0.777,9,-2.881,0.0324,0.051,0,0.32,0.428,115.028,199200,FALSE,A Place in this World,Taylor Swift,A major
Taylor Swift,2006,0.418,0.482,5,-5.769,0.0266,0.217,0,0.123,0.261,175.558,239013,FALSE,Cold As You,Taylor Swift,F major
Taylor Swift,2006,0.589,0.805,5,-4.055,0.0293,0.00491,0,0.24,0.591,112.982,207106,FALSE,The Outside,Taylor Swift,F major
Taylor Swift,2006,0.479,0.578,2,-4.963,0.0294,0.525,0,0.0841,0.192,146.165,248106,FALSE,Tied Together with a Smile,Taylor Swift,D major
Taylor Swift,2006,0.594,0.629,8,-4.919,0.0246,0.0868,0,0.137,0.504,131.597,236053,FALSE,Stay Beautiful,Taylor Swift,G# major
Taylor Swift,2006,0.476,0.777,4,-3.771,0.0289,0.0103,0,0.196,0.472,167.964,242200,FALSE,Should've Said No,Taylor Swift,E minor
Taylor Swift,2006,0.403,0.627,2,-5.28,0.0292,0.0177,0,0.182,0.374,74.9,213080,FALSE,Mary's Song (Oh My My My),Taylor Swift,D major
Taylor Swift,2006,0.668,0.672,2,-4.931,0.0303,0.111,0,0.329,0.539,89.011,201106,FALSE,Our Song,Taylor Swift,D major
Taylor Swift,2006,0.563,0.934,8,-3.629,0.0646,0.00452,0.000807,0.103,0.518,143.964,213053,FALSE,I'm Only Me When I'm With You,Taylor Swift,G# major
Taylor Swift,2006,0.612,0.394,7,-5.723,0.0243,0.637,0,0.147,0.233,96.001,203226,FALSE,Invisible,Taylor Swift,G major
Taylor Swift,2006,0.483,0.751,4,-5.726,0.0365,0.00349,0,0.128,0.268,156.092,220146,FALSE,A Perfectly Good Heart,Taylor Swift,E major
Taylor Swift,2006,0.459,0.753,10,-3.827,0.0537,0.0402,0,0.0863,0.483,199.997,179066,FALSE,Teardrops on My Guitar - Pop Version,Taylor Swift,A# major