artist_name,track_name,album_name,release_year,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,duration_ms
Taylor Swift,How You Get The Girl,1989,27/10/14,0.00461,0.764,0.66,0.00477,0.0915,-6.136,0.0494,119.988,0.524,50,247533
Taylor Swift,This Love,1989,27/10/14,0.635,0.475,0.459,0,0.101,-8.768,0.0333,143.988,0.0828,48,250093
Taylor Swift,I Know Places,1989,27/10/14,0.231,0.596,0.763,0,0.2,-4.99,0.0661,159.958,0.507,48,195706
Taylor Swift,Clean,1989,27/10/14,0.241,0.81,0.379,0,0.113,-7.771,0.0349,103.981,0.22,49,271000
Taylor Swift,State Of Grace,Red (Deluxe Edition),22/10/12,0.000197,0.588,0.825,0.00138,0.0885,-5.882,0.0328,129.968,0.397,46,295186
Taylor Swift,Red,Red (Deluxe Edition),22/10/12,0.0773,0.602,0.896,8.87E-05,0.091,-4.267,0.0437,124.978,0.641,53,220826
Taylor Swift,Treacherous,Red (Deluxe Edition),22/10/12,0.101,0.705,0.621,4.30E-06,0.147,-8.086,0.0334,109.993,0.395,44,240773
Taylor Swift,I Knew You Were Trouble.,Red (Deluxe Edition),22/10/12,0.00454,0.622,0.469,2.25E-06,0.0398,-6.798,0.0363,77.019,0.679,53,217973
Taylor Swift,All Too Well,Red (Deluxe Edition),22/10/12,0.0382,0.602,0.609,0.0002,0.127,-7.803,0.0243,93.06,0.337,60,327893
Taylor Swift,22,Red (Deluxe Edition),22/10/12,0.00215,0.658,0.729,0.0013,0.0752,-6.561,0.0378,104.007,0.668,58,230133
Taylor Swift,I Almost Do,Red (Deluxe Edition),22/10/12,0.0173,0.567,0.481,4.13E-05,0.182,-7.357,0.027,145.865,0.233,45,242573
Taylor Swift,We Are Never Ever Getting Back Together,Red (Deluxe Edition),22/10/12,0.00957,0.628,0.676,2.65E-05,0.102,-5.911,0.0916,85.984,0.75,51,191880
Taylor Swift,Stay Stay Stay,Red (Deluxe Edition),22/10/12,0.307,0.729,0.748,1.29E-06,0.09,-6.67,0.0245,99.981,0.928,46,204826
Taylor Swift,The Last Time,Red (Deluxe Edition),22/10/12,0.035,0.505,0.443,3.15E-06,0.0921,-7.039,0.0276,94.069,0.123,47,298293
Taylor Swift,Holy Ground,Red (Deluxe Edition),22/10/12,0.0162,0.627,0.816,0.00208,0.0966,-6.698,0.0774,157.043,0.648,45,201853
Taylor Swift,Sad Beautiful Tragic,Red (Deluxe Edition),22/10/12,0.632,0.624,0.34,0.0337,0.121,-12.411,0.029,129.987,0.261,42,283680
Taylor Swift,The Lucky One,Red (Deluxe Edition),22/10/12,0.0371,0.706,0.499,0,0.132,-7.675,0.0369,117.937,0.545,43,240133
Taylor Swift,Everything Has Changed,Red (Deluxe Edition),22/10/12,0.36,0.624,0.458,3.89E-06,0.303,-6.755,0.0287,80.017,0.436,47,243933
Taylor Swift,Starlight,Red (Deluxe Edition),22/10/12,0.0213,0.649,0.777,0.000335,0.221,-5.804,0.0406,126.018,0.587,43,217826
Taylor Swift,Begin Again,Red (Deluxe Edition),22/10/12,0.199,0.53,0.526,3.52E-06,0.232,-8.349,0.0263,79.025,0.323,44,237613
Taylor Swift,The Moment I Knew,Red (Deluxe Edition),22/10/12,0.187,0.62,0.506,1.47E-05,0.102,-7.327,0.0312,126.015,0.275,41,285560
Taylor Swift,Come Back...Be Here,Red (Deluxe Edition),22/10/12,0.00471,0.483,0.548,2.01E-06,0.0997,-6.291,0.0254,79.926,0.217,45,222706
Taylor Swift,Girl At Home,Red (Deluxe Edition),22/10/12,0.272,0.733,0.59,0,0.136,-5.86,0.0284,125.048,0.633,39,220320
Taylor Swift,Treacherous - Original Demo Recording,Red (Deluxe Edition),22/10/12,0.175,0.828,0.64,6.14E-05,0.0996,-8.248,0.0355,109.993,0.519,37,239720
Taylor Swift,Red - Original Demo Recording,Red (Deluxe Edition),22/10/12,0.113,0.678,0.902,0.000235,0.0722,-4.659,0.0358,124.998,0.637,38,226280
Taylor Swift,State Of Grace - Acoustic,Red (Deluxe Edition),22/10/12,0.664,0.626,0.118,0.000169,0.127,-15.91,0.0305,105.597,0.0682,40,323080
Taylor Swift,State Of Grace,Red,22/10/12,0.000197,0.588,0.825,0.00138,0.0885,-5.882,0.0328,129.968,0.397,42,295186
Taylor Swift,Red,Red,22/10/12,0.0773,0.602,0.896,8.87E-05,0.091,-4.267,0.0437,124.978,0.641,59,220826
Taylor Swift,Treacherous,Red,22/10/12,0.101,0.705,0.621,4.30E-06,0.147,-8.086,0.0334,109.993,0.395,41,240773
Taylor Swift,I Knew You Were Trouble.,Red,22/10/12,0.00454,0.622,0.469,2.25E-06,0.0398,-6.798,0.0363,77.019,0.679,63,217973
Taylor Swift,All Too Well,Red,22/10/12,0.0382,0.602,0.609,0.0002,0.127,-7.803,0.0243,93.06,0.337,47,327893
Taylor Swift,22,Red,22/10/12,0.00215,0.658,0.729,0.0013,0.0752,-6.561,0.0378,104.007,0.668,53,230133
Taylor Swift,I Almost Do,Red,22/10/12,0.0173,0.567,0.481,4.13E-05,0.182,-7.357,0.027,145.865,0.233,43,242573
Taylor Swift,We Are Never Ever Getting Back Together,Red,22/10/12,0.00957,0.628,0.676,2.65E-05,0.102,-5.911,0.0916,85.984,0.75,61,191880
Taylor Swift,Stay Stay Stay,Red,22/10/12,0.307,0.729,0.748,1.29E-06,0.09,-6.67,0.0245,99.981,0.928,42,204826
Taylor Swift,The Last Time,Red,22/10/12,0.035,0.505,0.443,3.15E-06,0.0921,-7.039,0.0276,94.069,0.123,40,298293
Taylor Swift,Holy Ground,Red,22/10/12,0.0162,0.627,0.816,0.00208,0.0966,-6.698,0.0774,157.043,0.648,40,201853
Taylor Swift,Sad Beautiful Tragic,Red,22/10/12,0.632,0.624,0.34,0.0337,0.121,-12.411,0.029,129.987,0.261,38,283680
Taylor Swift,The Lucky One,Red,22/10/12,0.0371,0.706,0.499,0,0.132,-7.675,0.0369,117.937,0.545,39,240133
Taylor Swift,Everything Has Changed,Red,22/10/12,0.36,0.624,0.458,3.89E-06,0.303,-6.755,0.0287,80.017,0.436,53,243933
Taylor Swift,Starlight,Red,22/10/12,0.0213,0.649,0.777,0.000335,0.221,-5.804,0.0406,126.018,0.587,39,217826
Taylor Swift,Begin Again,Red,22/10/12,0.199,0.53,0.526,3.52E-06,0.232,-8.349,0.0263,79.025,0.323,57,237613
Taylor Swift,Sparks Fly - Live/2011,Speak Now World Tour Live,25/10/10,0.00917,0.455,0.783,0,0.918,-5.184,0.0393,114.981,0.298,49,336826
Taylor Swift,Mine - Live/2011,Speak Now World Tour Live,25/10/10,0.00233,0.496,0.852,0,0.554,-4.775,0.0373,120.969,0.442,48,259279
Taylor Swift,The Story Of Us - Live,Speak Now World Tour Live,25/10/10,0.00048,0.419,0.908,0,0.815,-5.156,0.0651,139.813,0.472,48,290520
Taylor Swift,Mean - Live/2011,Speak Now World Tour Live,25/10/10,0.154,0.429,0.915,0,0.693,-4.373,0.069,163.752,0.432,48,246373
Taylor Swift,Ours - Live/2011,Speak Now World Tour Live,25/10/10,0.715,0.421,0.355,0,0.867,-10.21,0.0298,77.769,0.267,47,245973
Taylor Swift,Back To December/Apologize/You're Not Sorry - Live/2011/Medley,Speak Now World Tour Live,25/10/10,0.155,0.374,0.516,0,0.795,-8.745,0.0294,142.057,0.171,53,362826
Taylor Swift,Better Than Revenge - Live/2011,Speak Now World Tour Live,25/10/10,0.00306,0.445,0.887,2.67E-05,0.931,-5.629,0.0768,145.954,0.386,49,344573
Taylor Swift,Speak Now - Live/2011,Speak Now World Tour Live,25/10/10,0.0636,0.615,0.694,1.28E-06,0.83,-5.251,0.0318,118.876,0.373,47,248146
Taylor Swift,Last Kiss - Live/2011,Speak Now World Tour Live,25/10/10,0.205,0.427,0.395,8.73E-06,0.701,-12.551,0.0291,79.517,0.188,47,369066
Taylor Swift,Drops Of Jupiter - Live/2011,Speak Now World Tour Live,25/10/10,0.806,0.374,0.504,0,0.76,-8.407,0.0392,109.025,0.27,53,315173
Taylor Swift,Bette Davis Eyes - Live/2011,Speak Now World Tour Live,25/10/10,0.713,0.327,0.488,0,0.837,-9.287,0.0322,104.46,0.363,49,189146
Taylor Swift,I Want You Back - Live/2011,Speak Now World Tour Live,25/10/10,0.794,0.536,0.512,0.000122,0.497,-6.794,0.0341,97.397,0.249,50,83253
Taylor Swift,Dear John - Live/2011,Speak Now World Tour Live,25/10/10,0.0157,0.521,0.386,0,0.884,-8.784,0.0301,119.518,0.138,48,404680
Taylor Swift,Enchanted - Live/2011,Speak Now World Tour Live,25/10/10,0.0747,0.34,0.663,2.34E-06,0.563,-5.597,0.0331,163.678,0.214,49,389213
Taylor Swift,Haunted - Live/2011,Speak Now World Tour Live,25/10/10,0.0245,0.338,0.818,0,0.889,-7.495,0.0496,162.157,0.177,48,292426
Taylor Swift,Long Live - Live/2011,Speak Now World Tour Live,25/10/10,0.0053,0.544,0.728,0,0.865,-5.838,0.0282,101.939,0.204,49,376466
Taylor Swift,Mine,Speak Now (Deluxe Edition),25/10/10,0.00265,0.624,0.757,1.87E-06,0.189,-2.94,0.0296,121.07,0.658,53,230706
Taylor Swift,Sparks Fly,Speak Now (Deluxe Edition),25/10/10,0.0396,0.605,0.787,1.42E-06,0.163,-3.002,0.0308,114.987,0.374,54,260933
Taylor Swift,Back To December,Speak Now (Deluxe Edition),25/10/10,0.117,0.529,0.67,0,0.334,-4.663,0.0303,141.893,0.286,53,293026
Taylor Swift,Speak Now,Speak Now (Deluxe Edition),25/10/10,0.095,0.709,0.599,0,0.0973,-3.734,0.0304,118.975,0.735,48,240760
Taylor Swift,Dear John,Speak Now (Deluxe Edition),25/10/10,0.166,0.589,0.47,1.45E-06,0.112,-5.32,0.028,119.386,0.102,52,403920
Taylor Swift,Mean,Speak Now (Deluxe Edition),25/10/10,0.452,0.568,0.761,0,0.217,-3.987,0.0459,163.974,0.789,57,237733
Taylor Swift,The Story Of Us,Speak Now (Deluxe Edition),25/10/10,0.00478,0.543,0.818,0.000368,0.0357,-3.611,0.0398,139.898,0.683,49,265666
Taylor Swift,Never Grow Up,Speak Now (Deluxe Edition),25/10/10,0.819,0.714,0.305,0,0.174,-8.837,0.0305,124.91,0.554,52,290466
Taylor Swift,Enchanted,Speak Now (Deluxe Edition),25/10/10,0.0739,0.455,0.623,0.000424,0.146,-3.878,0.0288,163.893,0.208,52,352186
Taylor Swift,Better Than Revenge,Speak Now (Deluxe Edition),25/10/10,0.0139,0.516,0.917,6.37E-06,0.36,-3.186,0.0827,145.821,0.635,60,217160
Taylor Swift,Innocent,Speak Now (Deluxe Edition),25/10/10,0.186,0.552,0.608,0,0.125,-5.29,0.0259,134.05,0.17,44,302253
Taylor Swift,Haunted,Speak Now (Deluxe Edition),25/10/10,0.0826,0.436,0.95,1.08E-06,0.149,-2.627,0.057,162.088,0.352,54,242080
Taylor Swift,Last Kiss,Speak Now (Deluxe Edition),25/10/10,0.57,0.371,0.341,3.09E-05,0.101,-9.475,0.0319,89.038,0.196,49,367133
Taylor Swift,Long Live,Speak Now (Deluxe Edition),25/10/10,0.036,0.418,0.68,7.59E-05,0.114,-4.3,0.0347,204.12,0.142,50,317453
Taylor Swift,Ours,Speak Now (Deluxe Edition),25/10/10,0.537,0.608,0.569,0,0.097,-7.227,0.0284,159.845,0.238,53,237920
Taylor Swift,If This Was A Movie,Speak Now (Deluxe Edition),25/10/10,0.166,0.511,0.719,4.54E-06,0.34,-3.457,0.0265,147.852,0.289,49,234546
Taylor Swift,Superman,Speak Now (Deluxe Edition),25/10/10,0.0268,0.582,0.765,1.95E-06,0.103,-3.648,0.0324,131.982,0.559,45,275960
Taylor Swift,Back To December - Acoustic,Speak Now (Deluxe Edition),25/10/10,0.748,0.541,0.453,0,0.2,-6.459,0.0266,141.757,0.377,49,292560
Taylor Swift,Haunted - Acoustic Version,Speak Now (Deluxe Edition),25/10/10,0.842,0.563,0.443,0,0.293,-5.078,0.0247,80.962,0.313,49,217613
Taylor Swift,Mine - POP Mix,Speak Now (Deluxe Edition),25/10/10,0.00727,0.695,0.723,1.20E-06,0.1,-3.806,0.0285,121.011,0.679,45,230333
Taylor Swift,Mine,Speak Now,25/10/10,0.00265,0.624,0.757,1.87E-06,0.189,-2.94,0.0296,121.07,0.658,61,230706
Taylor Swift,Sparks Fly,Speak Now,25/10/10,0.0396,0.605,0.787,1.42E-06,0.163,-3.002,0.0308,114.987,0.374,60,260933
Taylor Swift,Back To December,Speak Now,25/10/10,0.117,0.529,0.67,0,0.334,-4.663,0.0303,141.893,0.286,63,293026
Taylor Swift,Speak Now,Speak Now,25/10/10,0.095,0.709,0.599,0,0.0973,-3.734,0.0304,118.975,0.735,55,240760
Taylor Swift,Dear John,Speak Now,25/10/10,0.166,0.589,0.47,1.45E-06,0.112,-5.32,0.028,119.386,0.102,52,403920
Taylor Swift,Mean,Speak Now,25/10/10,0.452,0.568,0.761,0,0.217,-3.987,0.0459,163.974,0.789,62,237733
Taylor Swift,The Story Of Us,Speak Now,25/10/10,0.00478,0.543,0.818,0.000368,0.0357,-3.611,0.0398,139.898,0.683,56,265666
Taylor Swift,Never Grow Up,Speak Now,25/10/10,0.819,0.714,0.305,0,0.174,-8.837,0.0305,124.91,0.554,52,290466
Taylor Swift,Enchanted,Speak Now,25/10/10,0.0739,0.455,0.623,0.000424,0.146,-3.878,0.0288,163.893,0.208,70,352186
Taylor Swift,Better Than Revenge,Speak Now,25/10/10,0.0139,0.516,0.917,6.37E-06,0.36,-3.186,0.0827,145.821,0.635,57,217160
Taylor Swift,Innocent,Speak Now,25/10/10,0.186,0.552,0.608,0,0.125,-5.29,0.0259,134.05,0.17,46,302253
Taylor Swift,Haunted,Speak Now,25/10/10,0.0826,0.436,0.95,1.08E-06,0.149,-2.627,0.057,162.088,0.352,52,242080
Taylor Swift,Last Kiss,Speak Now,25/10/10,0.57,0.371,0.341,3.09E-05,0.101,-9.475,0.0319,89.038,0.196,54,367133
Taylor Swift,Long Live,Speak Now,25/10/10,0.036,0.418,0.68,7.59E-05,0.108,-4.3,0.0346,204.125,0.142,52,317946
Taylor Swift,Jump Then Fall,Fearless Platinum Edition,11/11/08,0.111,0.618,0.687,0,0.0693,-5.737,0.0271,79.991,0.82,45,237066
Taylor Swift,Untouchable,Fearless Platinum Edition,11/11/08,0.0583,0.419,0.454,3.78E-06,0.0974,-6.809,0.0335,200.017,0.288,45,311040
Taylor Swift,Forever & Always - Piano Version,Fearless Platinum Edition,11/11/08,0.852,0.592,0.16,0,0.116,-10.785,0.0347,118.929,0.294,45,267506
Taylor Swift,Come In With The Rain,Fearless Platinum Edition,11/11/08,0.0868,0.527,0.475,4.34E-06,0.248,-6.205,0.0258,143.962,0.224,44,238106
Taylor Swift,SuperStar,Fearless Platinum Edition,11/11/08,0.367,0.61,0.531,0,0.351,-6.123,0.0239,85.979,0.228,42,261453
Taylor Swift,The Other Side Of The Door,Fearless Platinum Edition,11/11/08,0.169,0.476,0.816,0,0.238,-4.279,0.0347,163.847,0.469,44,237600
Taylor Swift,Fearless,Fearless Platinum Edition,11/11/08,0.0364,0.598,0.714,1.04E-06,0.31,-4.397,0.0273,99.979,0.467,47,242000
Taylor Swift,Fifteen,Fearless Platinum Edition,11/11/08,0.0728,0.559,0.636,0,0.144,-4.4,0.0263,95.485,0.214,46,294346
Taylor Swift,Love Story,Fearless Platinum Edition,11/11/08,0.157,0.618,0.736,0,0.073,-3.937,0.0308,118.982,0.307,52,235280
Taylor Swift,Hey Stephen,Fearless Platinum Edition,11/11/08,0.168,0.843,0.553,2.66E-06,0.107,-7.348,0.0317,115.997,0.825,44,254320
Taylor Swift,White Horse,Fearless Platinum Edition,11/11/08,0.302,0.585,0.346,0,0.102,-8.014,0.0256,92.564,0.195,46,234440
Taylor Swift,You Belong With Me,Fearless Platinum Edition,11/11/08,0.164,0.687,0.771,2.46E-05,0.112,-4.424,0.0384,129.964,0.445,53,231146
Taylor Swift,Breathe,Fearless Platinum Edition,11/11/08,0.373,0.498,0.486,0,0.113,-7.384,0.0273,147.952,0.17,45,263986
Taylor Swift,Tell Me Why,Fearless Platinum Edition,11/11/08,0.0606,0.601,0.852,3.41E-06,0.37,-3.096,0.0386,100.015,0.513,43,200560
Taylor Swift,You're Not Sorry,Fearless Platinum Edition,11/11/08,0.13,0.459,0.459,2.30E-06,0.113,-4.126,0.0275,134.018,0.281,44,261800
Taylor Swift,The Way I Loved You,Fearless Platinum Edition,11/11/08,0.0322,0.436,0.712,0,0.111,-3.689,0.0329,160.886,0.379,45,244240
Taylor Swift,Forever & Always,Fearless Platinum Edition,11/11/08,0.0907,0.605,0.829,0,0.106,-4.993,0.0549,128.012,0.514,44,225333
Taylor Swift,The Best Day,Fearless Platinum Edition,11/11/08,0.611,0.664,0.447,1.00E-06,0.139,-8.535,0.0292,126.079,0.364,43,245346
Taylor Swift,Change,Fearless Platinum Edition,11/11/08,0.00471,0.548,0.756,0,0.117,-4.175,0.036,96.038,0.224,42,281053
Taylor Swift,Fearless,Fearless,11/11/08,0.04,0.594,0.712,0,0.309,-4.418,0.0273,99.972,0.476,60,241986
Taylor Swift,Fifteen,Fearless,11/11/08,0.067,0.556,0.651,0,0.145,-4.396,0.0266,95.485,0.203,58,294333
Taylor Swift,Love Story,Fearless,11/11/08,0.17,0.618,0.741,0,0.0822,-3.95,0.031,118.984,0.296,70,235266
Taylor Swift,Hey Stephen,Fearless,11/11/08,0.194,0.841,0.544,2.48E-06,0.108,-7.347,0.0309,115.994,0.831,49,254306
Taylor Swift,White Horse,Fearless,11/11/08,0.305,0.578,0.34,0,0.104,-8.027,0.0264,92.702,0.223,54,234426
Taylor Swift,You Belong With Me,Fearless,11/11/08,0.162,0.687,0.783,1.35E-05,0.114,-4.44,0.0386,129.964,0.443,70,231133
Taylor Swift,Breathe,Fearless,11/11/08,0.379,0.505,0.482,0,0.113,-7.372,0.0276,73.975,0.184,46,263973
Taylor Swift,Tell Me Why,Fearless,11/11/08,0.0571,0.604,0.855,3.65E-06,0.343,-3.097,0.038,99.96,0.51,45,200546
Taylor Swift,You're Not Sorry,Fearless,11/11/08,0.146,0.475,0.452,1.36E-06,0.108,-4.134,0.027,133.959,0.276,47,261786
Taylor Swift,The Way I Loved You,Fearless,11/11/08,0.0408,0.433,0.7,0,0.115,-3.709,0.0336,160.927,0.398,53,244226
Taylor Swift,Forever & Always,Fearless,11/11/08,0.0752,0.608,0.821,0,0.11,-4.985,0.0576,128.042,0.544,49,225320
Taylor Swift,The Best Day,Fearless,11/11/08,0.647,0.666,0.434,1.95E-06,0.124,-8.543,0.0289,126.084,0.396,48,245333
Taylor Swift,Change,Fearless,11/11/08,0.00408,0.541,0.77,0,0.117,-4.17,0.0354,96.013,0.215,43,280240
Taylor Swift,Love Story - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,28/06/08,0.659,0.741,0.444,0,0.131,-7.031,0.0311,119.006,0.512,41,221028
Taylor Swift,Fearless - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,28/06/08,0.814,0.623,0.266,0,0.145,-5.894,0.026,96.601,0.467,41,198247
Taylor Swift,Beautiful Eyes - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,28/06/08,0.596,0.627,0.704,0,0.0598,-3.739,0.0269,98.958,0.457,44,176316
Taylor Swift,Untouchable - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,28/06/08,0.856,0.731,0.184,0,0.0927,-9.235,0.0418,102.404,0.331,38,222959
Taylor Swift,Teardrops On My Guitar - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,28/06/08,0.664,0.344,0.801,0,0.106,-5.373,0.0574,204.489,0.615,37,196346
Taylor Swift,Picture To Burn - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,28/06/08,0.266,0.647,0.872,0,0.419,-1.953,0.0524,105.798,0.684,36,173899
Taylor Swift,Should've Said No - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,28/06/08,0.399,0.429,0.808,0,0.0884,-3.004,0.0677,171.537,0.438,37,228473
Taylor Swift,Change - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,28/06/08,0.156,0.243,0.712,0,0.111,-4.307,0.0577,202.319,0.273,34,258487
Taylor Swift,Tim McGraw,Taylor Swift,24/10/06,0.575,0.58,0.491,0,0.121,-6.462,0.0251,76.009,0.425,68,232106
Taylor Swift,Picture To Burn,Taylor Swift,24/10/06,0.173,0.658,0.877,0,0.0962,-2.098,0.0323,105.586,0.821,71,173066
Taylor Swift,Teardrops On My Guitar - Radio Single Remix,Taylor Swift,24/10/06,0.288,0.621,0.417,0,0.119,-6.941,0.0231,99.953,0.289,69,203040
Taylor Swift,A Place in this World,Taylor Swift,24/10/06,0.051,0.576,0.777,0,0.32,-2.881,0.0324,115.028,0.428,60,199200
Taylor Swift,Cold As You,Taylor Swift,24/10/06,0.217,0.418,0.482,0,0.123,-5.769,0.0266,175.558,0.261,60,239013
Taylor Swift,The Outside,Taylor Swift,24/10/06,0.00491,0.589,0.805,0,0.24,-4.055,0.0293,112.982,0.591,59,207106
Taylor Swift,Tied Together with a Smile,Taylor Swift,24/10/06,0.525,0.479,0.578,0,0.0841,-4.963,0.0294,146.165,0.192,59,248106
Taylor Swift,Stay Beautiful,Taylor Swift,24/10/06,0.0868,0.594,0.629,0,0.137,-4.919,0.0246,131.597,0.504,59,236053
Taylor Swift,Should've Said No,Taylor Swift,24/10/06,0.0103,0.476,0.777,0,0.196,-3.771,0.0289,167.964,0.472,68,242200
Taylor Swift,Mary's Song (Oh My My My),Taylor Swift,24/10/06,0.0177,0.403,0.627,0,0.182,-5.28,0.0292,74.9,0.374,61,213080
Taylor Swift,Our Song,Taylor Swift,24/10/06,0.111,0.668,0.672,0,0.329,-4.931,0.0303,89.011,0.539,76,201106
Taylor Swift,I'm Only Me When I'm With You,Taylor Swift,24/10/06,0.00452,0.563,0.934,0.000807,0.103,-3.629,0.0646,143.964,0.518,62,213053
Taylor Swift,Invisible,Taylor Swift,24/10/06,0.637,0.612,0.394,0,0.147,-5.723,0.0243,96.001,0.233,58,203226
Taylor Swift,A Perfectly Good Heart,Taylor Swift,24/10/06,0.00349,0.483,0.751,0,0.128,-5.726,0.0365,156.092,0.268,57,220146
Taylor Swift,Teardrops on My Guitar - Pop Version,Taylor Swift,24/10/06,0.0402,0.459,0.753,0,0.0863,-3.827,0.0537,199.997,0.483,57,179066